Substation Latitude,Substation Longitude,Number,Sub Name,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
31.5293,-100.465,240188,GOODFELLOW AFB 13,GOODFELLOW AFB 13 1,West,138,1.04003,143.524,20.35,6.5,0.6,,,,0,0,3,1
31.4718,-100.517,240189,GOODFELLOW AFB 14,GOODFELLOW AFB 14 1,West,138,1.03931,143.425,20.94,0.82,0.3,,,,0,0,3,1
31.7768,-99.0252,240190,BROWNWOOD 3,BROWNWOOD 3 1,North Central,138,1.0317,142.375,5.11,1.58,0.38,,,,0,0,5,1
31.7202,-99.1284,240191,BANGS 3,BANGS 3 1,North Central,138,1.02841,141.921,5.16,5,1.05,,,,0,0,5,1
31.9059,-99.0215,240192,5_3_2021,5_3_2021 1,North Central,138,1.03616,142.99,6.02,2.56,0.75,,,,0,0,5,1
31.8207,-99.0865,240193,BROWNWOOD 4,BROWNWOOD 4 1,North Central,138,1.03246,142.479,5.43,5.5,1.13,,,,0,0,5,1
32.3359,-100.9156,240194,COLORADO CITY 3,COLORADO CITY 3 1,West,345,1.04705,361.232,27.49,5.4,0.83,,,,0,0,3,1
32.3359,-100.9156,240195,COLORADO CITY 3,COLORADO CITY 3 2,West,18,1.04705,18.847,27.49,,,0,0,,0,0,3,1
32.3359,-100.9156,240196,COLORADO CITY 3,COLORADO CITY 3 3,West,24,1.04705,25.129,27.49,,,0,0,,0,0,3,1
32.3359,-100.9156,240197,COLORADO CITY 3,COLORADO CITY 3 4,West,13.8,1.04705,14.449,27.49,,,0,0,,0,0,3,1
32.3359,-100.9156,240198,COLORADO CITY 3,COLORADO CITY 3 5,West,13.8,1.04705,14.449,27.49,,,0,0,,0,0,3,1
32.3359,-100.9156,240199,COLORADO CITY 3,COLORADO CITY 3 6,West,18,1.04705,18.847,27.49,,,0,0,,0,0,3,1
32.3359,-100.9156,240200,COLORADO CITY 3,COLORADO CITY 3 7,West,22,1.04705,23.035,27.49,,,0,0,,0,0,3,1
29.4499,-101.0601,240201,LAUGHLIN A F B 10,LAUGHLIN A F B 10 1,South,138,1.04886,144.743,19.17,,,,,0,0,0,4,1
29.4499,-101.0601,240202,LAUGHLIN A F B 10,LAUGHLIN A F B 10 2,South,18,1.04106,18.739,20.19,,,41.54,-19.15,,0,0,4,1
32.0501,-100.6917,240203,SILVER 1,SILVER 1 1,West,138,1.04233,143.842,22.73,5.2,1.88,,,,0,0,3,1
32.0501,-100.6917,240204,SILVER 1,SILVER 1 2,West,13.8,1.04233,14.384,22.73,,,,,,0,0,3,1
32.0501,-100.6917,240205,SILVER 1,SILVER 1 3,West,13.8,1.04233,14.384,22.73,,,,,,0,0,3,1
32.0501,-100.6917,240206,SILVER 1,SILVER 1 4,West,1,1.04233,1.042,22.73,,,,,,0,0,3,1
32.0501,-100.6917,240207,SILVER 1,SILVER 1 5,West,18,1.04233,18.762,22.73,,,,,,0,0,3,1
32.4302,-100.2357,240208,TRENT 1,TRENT 1 1,West,345,1.04778,361.485,21.28,,,,,268.97,0,0,3,1
32.4302,-100.2357,240209,TRENT 1,TRENT 1 2,West,138,1.04803,144.629,20.07,2.71,0.6,,,,0,0,3,1
32.4302,-100.2357,240210,TRENT 1,TRENT 1 3,West,13.8,1.04,14.352,23.14,,,131.12,-30.33,,0,0,3,1
32.3607,-100.3389,240211,SWEETWATER 2,SWEETWATER 2 1,West,138,1.0381,143.258,23.28,,,,,,0,0,3,1
32.3607,-100.3389,240212,SWEETWATER 2,SWEETWATER 2 2,West,13.8,1.0381,14.326,23.28,,,0,0,,0,0,3,1
32.3473,-100.3703,240213,SWEETWATER 3,SWEETWATER 3 1,West,138,1.04004,143.525,23.92,,,,,,0,0,3,1
32.3473,-100.3703,240214,SWEETWATER 3,SWEETWATER 3 2,West,18,1.04,18.72,26.08,,,85.23,-1.27,,0,0,3,1
32.3116,-100.0616,240215,NOLAN 3,NOLAN 3 1,West,345,1.04191,359.458,19.77,,,,,,0,0,3,1
32.3116,-100.0616,240216,NOLAN 3,NOLAN 3 2,West,138,1.03828,143.282,19.85,,,,,,0,0,3,1
32.3116,-100.0616,240217,NOLAN 3,NOLAN 3 3,West,18,1.04,18.72,21.54,,,104.03,-6.04,,0,0,3,1
32.3039,-100.0217,240218,TYE 3,TYE 3 1,West,138,1.04115,143.679,18.34,,,,,,0,0,3,1
32.3039,-100.0217,240219,TYE 3,TYE 3 2,West,13.8,1.04,14.352,19.92,,,98.34,-6.39,,0,0,3,1
32.214,-100.0571,240220,WINGATE 3,WINGATE 3 1,West,345,1.03721,357.839,22.33,,,,,,0,0,3,1
32.214,-100.0571,240221,WINGATE 3,WINGATE 3 2,West,13.8,1.00965,13.933,26.36,,,257.92,-92.59,,0,0,3,1
32.214,-100.0571,240222,WINGATE 3,WINGATE 3 3,West,13.8,1.02016,14.078,24.88,,,192.8,-70.48,,0,0,3,1
32.214,-100.0571,240223,WINGATE 3,WINGATE 3 4,West,13.8,1.0201,14.077,24.71,,,183.74,-72.47,,0,0,3,1
32.2909,-100.4219,240224,MARYNEAL 1,MARYNEAL 1 1,West,138,1.04114,143.677,24.04,,,,,,0,0,3,1
32.2909,-100.4219,240225,MARYNEAL 1,MARYNEAL 1 2,West,13.8,1.04,14.352,25.96,,,116.45,-5.55,,0,0,3,1
32.3123,-100.5303,240226,MARYNEAL 2,MARYNEAL 2 1,West,345,1.04575,360.783,23.63,,,,,,0,0,3,1
32.3123,-100.5303,240227,MARYNEAL 2,MARYNEAL 2 2,West,138,1.04556,144.287,24.35,,,,,,0,0,3,1
32.3123,-100.5303,240228,MARYNEAL 2,MARYNEAL 2 3,West,22,1.04,22.88,26.73,,,207.89,-18.68,,0,0,3,1
32.237,-100.4833,240229,MARYNEAL 3,MARYNEAL 3 1,West,138,1.04536,144.26,24.33,,,,,,0,0,3,1
32.237,-100.4833,240230,MARYNEAL 3,MARYNEAL 3 2,West,22,1.04,22.88,25.83,,,69.44,-15.44,,0,0,3,1
32.6256,-99.4928,240231,ABILENE 6,ABILENE 6 1,West,345,1.04006,358.822,13.74,,,,,,0,0,3,1
32.6256,-99.4928,240232,ABILENE 6,ABILENE 6 2,West,138,1.03856,143.321,12.94,,,,,,0,0,3,1
32.6256,-99.4928,240233,ABILENE 6,ABILENE 6 3,West,13.8,1.02614,14.161,16.18,,,172.52,-53.92,,0,0,3,1
32.5145,-99.6564,240234,ABILENE 7,ABILENE 7 1,West,345,1.04091,359.115,15.53,,,,,,0,0,3,1
32.5145,-99.6564,240235,ABILENE 7,ABILENE 7 2,West,138,1.04092,143.647,15.12,,,,,,0,0,3,1
32.5145,-99.6564,240236,ABILENE 7,ABILENE 7 3,West,18,1.04,18.72,16.94,,,172.52,-6.87,,0,0,3,1
32.3182,-100.177,240237,NOLAN 4,NOLAN 4 1,West,345,1.04308,359.861,20.81,,,,,,0,0,3,1
32.3182,-100.177,240238,NOLAN 4,NOLAN 4 2,West,138,1.04039,143.573,20.92,,,,,,0,0,3,1
32.3182,-100.177,240239,NOLAN 4,NOLAN 4 3,West,13.8,1.04,14.352,23.6,,,200.56,-10.21,,0,0,3,1
32.3984,-100.6481,240240,LORAINE 2,LORAINE 2 1,West,138,1.04338,143.987,27.27,,,,,,0,0,3,1
32.3984,-100.6481,240241,LORAINE 2,LORAINE 2 2,West,13.8,1.04,14.352,29.56,,,109.12,-10.37,,0,0,3,1
32.4694,-100.6664,240242,LORAINE 3,LORAINE 3 1,West,345,1.04577,360.792,25.32,,,,,,0,0,3,1
32.4694,-100.6664,240243,LORAINE 3,LORAINE 3 2,West,138,1.0421,143.81,26.7,,,,,,0,0,3,1
32.4694,-100.6664,240244,LORAINE 3,LORAINE 3 3,West,13.8,1.04,14.352,28.24,,,180.29,-17.3,,0,0,3,1
32.7394,-100.7389,240245,HERMLEIGH 2,HERMLEIGH 2 1,West,138,1.03946,143.446,29.11,,,,,,0,0,3,1
32.7394,-100.7389,240246,HERMLEIGH 2,HERMLEIGH 2 2,West,13.8,1.03946,14.345,29.11,,,0,0,,0,0,3,1
32.2878,-100.1,240247,NOLAN 5,NOLAN 5 1,West,138,1.0381,143.258,21.05,,,,,,0,0,3,1
32.2878,-100.1,240248,NOLAN 5,NOLAN 5 2,West,18,1.02362,18.425,23.39,,,146.82,-52.97,,0,0,3,1
32.4082,-100.1286,240249,MERKEL 5,MERKEL 5 1,West,138,1.04601,144.349,18.93,1.31,0.3,,,,0,0,3,1
32.4082,-100.1286,240250,MERKEL 5,MERKEL 5 2,West,22,1.04,22.88,21.09,,,87.3,-14.79,,0,0,3,1
31.952,-100.7914,240251,SILVER 2,SILVER 2 1,West,345,1.04495,360.507,26.4,,,,,,0,0,3,1
31.952,-100.7914,240252,SILVER 2,SILVER 2 2,West,138,1.04508,144.221,23.23,,,,,,0,0,3,1
31.952,-100.7914,240253,SILVER 2,SILVER 2 3,West,13.8,1.04492,14.42,26.08,,,,,,0,0,3,1
31.952,-100.7914,240254,SILVER 2,SILVER 2 4,West,1,1.04492,1.045,26.08,,,,,,0,0,3,1
31.952,-100.7914,240255,SILVER 2,SILVER 2 5,West,13.8,1.04268,14.389,26.85,,,69.01,-20.29,,0,0,3,1
31.952,-100.7914,240256,SILVER 2,SILVER 2 6,West,24,1.04,24.96,27.57,,,60.04,-14.36,,0,0,3,1
31.952,-101.0189,240257,STERLING CITY 2,STERLING CITY 2 1,West,345,1.04351,360.011,27.36,5.5,1.13,,,,0,0,3,1
31.952,-101.0189,240258,STERLING CITY 2,STERLING CITY 2 2,West,13.8,1.04,14.352,29.1,,,185.03,-20.73,,0,0,3,1
31.952,-101.0189,240259,STERLING CITY 2,STERLING CITY 2 3,West,18,1.04,18.72,28.47,,,160.45,-28.88,,0,0,3,1
31.952,-101.0189,240260,STERLING CITY 2,STERLING CITY 2 4,West,13.8,1.04,14.352,29.3,,,128.96,-13.17,,0,0,3,1
31.952,-101.0189,240261,STERLING CITY 2,STERLING CITY 2 5,West,20,1.04,20.8,28.98,,,97.05,-12.05,,0,0,3,1
32.1982,-100.2686,240262,BLACKWELL 2,BLACKWELL 2 1,West,345,1.04144,359.298,23.4,,,,,,0,0,3,1
32.1982,-100.2686,240263,BLACKWELL 2,BLACKWELL 2 2,West,138,1.03864,143.333,21.86,,,,,,0,0,3,1
32.1982,-100.2686,240264,BLACKWELL 2,BLACKWELL 2 3,West,13.8,1.04095,14.365,23.12,,,,,,0,0,3,1
32.1982,-100.2686,240265,BLACKWELL 2,BLACKWELL 2 4,West,1,1.04095,1.041,23.12,,,,,,0,0,3,1
32.1982,-100.2686,240266,BLACKWELL 2,BLACKWELL 2 5,West,13.8,1.04,14.352,24.76,,,146.21,-9.31,,0,0,3,1
32.7181,-100.7933,240267,HERMLEIGH 3,HERMLEIGH 3 1,West,345,1.04258,359.69,28.23,,,,,,0,0,3,1
32.7181,-100.7933,240268,HERMLEIGH 3,HERMLEIGH 3 2,West,138,1.04042,143.578,28.66,,,,,,0,0,3,1
32.7181,-100.7933,240269,HERMLEIGH 3,HERMLEIGH 3 3,West,20,1.04,20.8,29.7,,,103.51,-10.14,,0,0,3,1
32.7684,-99.4228,240270,LUEDERS 2,LUEDERS 2 1,North Central,345,1.0405,358.973,13.76,,,,,,0,0,5,1
32.7684,-99.4228,240271,LUEDERS 2,LUEDERS 2 2,North Central,138,1.04035,143.569,12.39,,,,,,0,0,5,1
32.7684,-99.4228,240272,LUEDERS 2,LUEDERS 2 3,North Central,13.8,1.04,14.352,15.4,,,140,-2.51,,0,0,5,1
31.9925,-101.1167,240273,STERLING CITY 3,STERLING CITY 3 1,Far West,345,1.04252,359.668,27.72,,,,,,0,0,1,1
31.9925,-101.1167,240274,STERLING CITY 3,STERLING CITY 3 2,Far West,138,1.03705,143.113,27.03,62.8,32.7,,,,0,0,1,1
31.9925,-101.1167,240275,STERLING CITY 3,STERLING CITY 3 3,Far West,13.8,1.02709,14.174,30.23,,,172.09,-57.09,,0,0,1,1
32.5886,-100.6728,240276,HERMLEIGH 4,HERMLEIGH 4 1,West,345,1.0462,360.94,25.64,,,,,276.63,0,0,3,1
32.5886,-100.6728,240277,HERMLEIGH 4,HERMLEIGH 4 2,West,138,1.0414,143.714,26.5,17.3,3.76,,,,0,0,3,1
32.5886,-100.6728,240278,HERMLEIGH 4,HERMLEIGH 4 3,West,13.8,1.04,14.352,28.24,,,221.01,-27.96,,0,0,3,1
32.4969,-100.5797,240279,ROSCOE 1,ROSCOE 1 1,West,138,1.04131,143.701,27.39,,,,,,0,0,3,1
32.4969,-100.5797,240280,ROSCOE 1,ROSCOE 1 2,West,13.8,1.04,14.352,30.61,,,174.56,-5.68,,0,0,3,1
31.0855,-100.6788,240281,KNICKERBOCKER 7,KNICKERBOCKER 7 1,West,138,1.04403,144.076,22.83,,,,,,0,0,3,1
31.0855,-100.6788,240282,KNICKERBOCKER 7,KNICKERBOCKER 7 2,West,13.8,1.04,14.352,25.11,,,129.39,-14.56,,0,0,3,1
32.4376,-100.7444,240283,LORAINE 4,LORAINE 4 1,West,138,1.04346,143.997,28.26,,,,,,0,0,3,1
32.4376,-100.7444,240284,LORAINE 4,LORAINE 4 2,West,22,1.04,22.88,29.66,,,64.7,-10.49,,0,0,3,1
32.4376,-100.7444,240285,LORAINE 4,LORAINE 4 3,West,13.8,1.04,14.352,29.8,,,64.7,-9.63,,0,0,3,1
33.04,-99.5525,240286,HASKELL 2,HASKELL 2 1,North,345,1.03992,358.771,14.13,,,,,,0,0,2,1
33.04,-99.5525,240287,HASKELL 2,HASKELL 2 2,North,138,1.03783,143.221,14.99,2.79,0.9,,,,0,0,2,1
33.04,-99.5525,240288,HASKELL 2,HASKELL 2 3,North,13.8,1.04,14.352,15.67,,,86.26,-0.11,,0,0,2,1
29.7276,-100.7943,240290,DEL RIO 10,DEL RIO 10 1,South,138,1.04954,144.836,20.04,,,,,,0,0,4,1
29.7276,-100.7943,240291,DEL RIO 10,DEL RIO 10 2,South,13.8,1.04609,14.436,20.56,,,128.79,-46.52,,0,0,4,1
33.3501,-99.54,240292,WEINERT 2,WEINERT 2 1,North,138,1.037,143.106,13.93,,,,,,0,0,2,1
33.3501,-99.54,240293,WEINERT 2,WEINERT 2 2,North,13.8,1.03282,14.253,17.66,,,198.4,-12.74,,0,0,2,1
31.3603,-99.5514,240295,DOOLE 1,DOOLE 1 1,West,138,1.0409,143.645,14.35,,,,,,0,0,3,1
31.3603,-99.5514,240296,DOOLE 1,DOOLE 1 2,West,13.8,1.04,14.352,14.85,,,138.02,-14.81,,0,0,3,1
31.87,-100.828,240297,SILVER 3,SILVER 3 1,West,138,1.04631,144.391,23.46,0.71,0.18,,,,0,0,3,1
31.87,-100.828,240298,SILVER 3,SILVER 3 2,West,13.8,1.04631,14.439,23.46,,,0,0,,0,0,3,1
33.3454,-99.6243,240299,WEINERT 3,WEINERT 3 1,North,345,1.03239,356.175,13.05,,,,,,0,0,2,1
33.3454,-99.6243,240300,WEINERT 3,WEINERT 3 2,North,138,1.03292,142.543,13.15,,,,,,0,0,2,1
33.3454,-99.6243,240301,WEINERT 3,WEINERT 3 3,North,18,1.01936,18.348,15.41,,,215.66,-66.94,,0,0,2,1
31.1814,-101.3188,240302,BARNHART 1,BARNHART 1 1,Far West,345,1.04,358.8,27.54,,,,,0,0,0,1,1
31.1814,-101.3188,240303,BARNHART 1,BARNHART 1 2,Far West,138,1.0398,143.493,24.72,96.4,50.4,,,,0,0,1,1
31.1814,-101.3188,240304,BARNHART 1,BARNHART 1 3,Far West,13.8,1.02499,14.145,30.51,,,258.79,-69.58,,0,0,1,1
31.1125,-100.0281,240305,EDEN 2,EDEN 2 1,West,345,1.04736,361.339,20.1,,,,,0,0,0,3,1
31.1125,-100.0281,240306,EDEN 2,EDEN 2 2,West,138,1.0486,144.707,18.88,,,,,,0,0,3,1
31.1125,-100.0281,240307,EDEN 2,EDEN 2 3,West,13.8,1.04,14.352,22.03,,,129.39,-27.56,,0,0,3,1
31.0486,-100.6231,240308,ELDORADO 4,ELDORADO 4 1,West,345,1.0438,360.11,22.84,,,,,,0,0,3,1
31.0486,-100.6231,240309,ELDORADO 4,ELDORADO 4 2,West,138,1.0441,144.086,22.83,,,,,,0,0,3,1
31.0486,-100.6231,240310,ELDORADO 4,ELDORADO 4 3,West,13.8,1.04388,14.406,22.84,,,,,,0,0,3,1
31.0486,-100.6231,240311,ELDORADO 4,ELDORADO 4 4,West,1,1.04388,1.044,22.84,,,,,,0,0,3,1
31.0486,-100.6231,240312,ELDORADO 4,ELDORADO 4 5,West,13.8,1.03598,14.297,24.05,,,172.09,-62.03,,0,0,3,1
30.8722,-99.5373,240313,HEXT 2,HEXT 2 1,West,138,1.03484,142.808,10.37,,,,,,0,0,3,1
30.8722,-99.5373,240314,HEXT 2,HEXT 2 2,West,24,1.03484,24.836,10.37,,,,,,0,0,3,1
31.2081,-101.1108,240315,BARNHART 2,BARNHART 2 1,Far West,345,1.03935,358.575,26.41,,,,,,0,0,1,1
31.2081,-101.1108,240316,BARNHART 2,BARNHART 2 2,Far West,138,1.03408,142.703,24.85,100.68,71.78,,,,0,0,1,1
31.2081,-101.1108,240317,BARNHART 2,BARNHART 2 3,Far West,13.8,1.01347,13.986,30.64,,,260.86,-84.1,,0,0,1,1
30.595,-101.453,240318,OZONA 4,OZONA 4 1,Far West,345,1.04372,360.083,32.46,,,,,106.26,0,0,1,1
30.595,-101.453,240319,OZONA 4,OZONA 4 2,Far West,138,1.0383,143.285,30.55,,,,,,0,0,1,1
30.595,-101.453,240320,OZONA 4,OZONA 4 3,Far West,13.8,1.02385,14.129,35.92,,,258.79,-77.22,,0,0,1,1
32.6508,-95.7826,250001,FRUITVALE 1,FRUITVALE 1 1,East,138,1.04263,143.883,-21.91,5.6,1.58,,,,0,0,8,1
32.1025,-95.7643,250002,LARUE 1,LARUE 1 1,East,138,1.04325,143.969,-10.57,8.4,2.71,,,,0,0,8,1
32.1838,-95.8525,250003,ATHENS 1,ATHENS 1 1,East,138,1.04196,143.79,-8.86,3.16,0.38,,,,0,0,8,1
32.4384,-95.9963,250004,MABANK 2,MABANK 2 1,North Central,138,1.03232,142.46,-21.5,10.9,3.01,,,15.13,0,0,5,1
32.4653,-95.4795,250005,LINDALE 1,LINDALE 1 1,East,138,1.0332,142.582,-16.24,12.3,3.16,,,,0,0,8,1
32.1518,-95.9675,250006,MALAKOFF 1,MALAKOFF 1 1,East,138,1.04267,143.889,-10.56,17,1.73,,,,0,0,8,1
32.291,-95.824,250007,MURCHISON 1,MURCHISON 1 1,East,138,1.03098,142.275,-19.21,10.3,1.95,,,,0,0,8,1
32.5921,-95.6244,250008,VAN 1,VAN 1 1,East,138,1.04152,143.73,-21.65,8,0.68,,,,0,0,8,1
32.5401,-95.3793,250009,LINDALE 2,LINDALE 2 1,East,138,1.03423,142.724,-17.87,6.5,1.28,,,,0,0,8,1
32.4465,-95.6641,250010,BEN WHEELER 1,BEN WHEELER 1 1,East,138,1.0349,142.816,-20.26,5.6,0.83,,,,0,0,8,1
32.4211,-95.5592,250011,BEN WHEELER 2,BEN WHEELER 2 1,East,138,1.03388,142.676,-18.7,6.3,1.2,,,,0,0,8,1
32.404,-95.3571,250012,TYLER 1,TYLER 1 1,East,138,1.03371,142.652,-15.34,8.2,1.65,,,,0,0,8,1
32.2849,-95.6469,250013,BROWNSBORO 1,BROWNSBORO 1 1,East,138,1.03098,142.276,-19.2,7.2,1.88,,,,0,0,8,1
32.1876,-95.6122,250014,LARUE 2,LARUE 2 1,East,138,1.03288,142.538,-17.31,1.73,0.38,,,,0,0,8,1
32.079,-95.587,250015,FRANKSTON 1,FRANKSTON 1 1,East,138,1.03193,142.406,-14.97,7.7,2.11,,,,0,0,8,1
31.9682,-95.9733,250016,CAYUGA 1,CAYUGA 1 1,East,138,1.04496,144.204,-11.16,4.7,1.2,,,,0,0,8,1
32.5832,-95.9474,250017,CANTON 1,CANTON 1 1,East,138,1.03053,142.213,-22.04,10.4,2.49,,,,0,0,8,1
32.6628,-95.8373,250018,FRUITVALE 2,FRUITVALE 2 1,East,138,1.04262,143.882,-22,7.4,2.18,,,,0,0,8,1
32.456,-95.8247,250019,CANTON 2,CANTON 2 1,East,138,1.03155,142.354,-20.21,9.3,3.31,,,,0,0,8,1
32.6141,-95.7176,250020,GRAND SALINE 1,GRAND SALINE 1 1,East,138,1.04204,143.801,-21.79,3.69,1.05,,,,0,0,8,1
32.3224,-95.9843,250021,EUSTACE 1,EUSTACE 1 1,North Central,138,1.02946,142.066,-20.52,6.5,2.03,,,,0,0,5,1
32.0503,-95.8317,250022,ATHENS 2,ATHENS 2 1,East,138,1.04461,144.156,-10.93,0.81,0.22,,,,0,0,8,1
32.0745,-95.7204,250023,LARUE 3,LARUE 3 1,East,138,1.04265,143.885,-10.24,1.5,0.38,,,,0,0,8,1
32.6848,-95.5481,250024,MINEOLA 1,MINEOLA 1 1,East,138,1.03482,142.804,-18.11,3.01,1.05,,,,0,0,8,1
32.236,-95.7369,250025,MURCHISON 2,MURCHISON 2 1,East,138,1.03077,142.246,-19.42,5.5,1.95,,,,0,0,8,1
32.3659,-95.6771,250026,BEN WHEELER 3,BEN WHEELER 3 1,East,138,1.03137,142.329,-19.43,3.8,1.28,,,,0,0,8,1
32.7337,-95.6444,250027,ALBA 1,ALBA 1 1,East,138,1.03651,143.039,-20.11,3.09,0.83,,,,0,0,8,1
32.2979,-95.4616,250028,CHANDLER 1,CHANDLER 1 1,East,138,1.03235,142.465,-17.8,11.3,2.56,,,,0,0,8,1
32.7424,-95.9181,250029,EDGEWOOD 1,EDGEWOOD 1 1,East,138,1.04071,143.618,-21.83,11.4,0.68,,,,0,0,8,1
33.1578,-95.7451,250030,CUMBY 3,CUMBY 3 1,East,138,1.03474,142.795,-21.92,3.76,1.05,,,,0,0,8,1
33.0525,-95.8002,250031,CUMBY 4,CUMBY 4 1,East,138,1.03452,142.764,-21.89,4.8,1.28,,,,0,0,8,1
32.9626,-95.8441,250032,LONE OAK 5,LONE OAK 5 1,East,138,1.0344,142.748,-21.9,1.25,0.38,,,,0,0,8,1
32.8569,-95.8183,250034,POINT 1,POINT 1 1,East,138,1.0341,142.706,-21.75,7.8,0.08,,,,0,0,8,1
32.8929,-95.7318,250035,EMORY 1,EMORY 1 1,East,138,1.03385,142.671,-21.73,6.5,1.13,,,,0,0,8,1
32.7451,-95.8104,250036,EDGEWOOD 2,EDGEWOOD 2 1,East,138,1.03785,143.223,-21.4,3.54,0.9,,,,0,0,8,1
31.237,-94.7691,250037,DIBOLL 1,DIBOLL 1 1,East,138,1.03754,143.181,-15.02,15.9,1.13,,,,0,0,8,1
31.7406,-94.8584,250038,CUSHING 1,CUSHING 1 1,East,138,1.03619,142.994,-10.96,6.4,0.53,,,,0,0,8,1
31.4353,-94.8472,250039,POLLOK 1,POLLOK 1 1,East,138,1.03671,143.066,-13.28,11.8,2.71,,,,0,0,8,1
31.5697,-94.5074,250040,NACOGDOCHES 1,NACOGDOCHES 1 1,East,138,1.03519,142.856,-10.68,6.5,2.18,,,,0,0,8,1
31.7181,-94.686,250041,CUSHING 2,CUSHING 2 1,East,138,1.0354,142.886,-9.69,11.4,3.09,,,,0,0,8,1
31.7614,-94.9885,250042,SACUL 1,SACUL 1 1,East,138,1.04007,143.53,-5.93,0.67,0.19,,,,0,0,8,1
31.6235,-95.0357,250043,ALTO 1,ALTO 1 1,East,138,1.03899,143.381,-9.18,5.3,1.05,,,,0,0,8,1
31.5358,-95.0452,250044,ALTO 2,ALTO 2 1,East,138,1.04072,143.62,-10.84,2.41,0.45,,,,0,0,8,1
31.5128,-94.918,250045,WELLS 1,WELLS 1 1,East,138,1.03951,143.453,-12.38,0.26,0.04,,,,0,0,8,1
31.3799,-95.1028,250046,RATCLIFF 1,RATCLIFF 1 1,East,138,1.04183,143.773,-11.99,1.47,0.45,,,,0,0,8,1
31.8455,-94.6142,250047,GARRISON 1,GARRISON 1 1,East,138,1.03802,143.246,-8.97,3.54,0.9,,,,0,0,8,1
31.6645,-94.8647,250048,DOUGLASS 1,DOUGLASS 1 1,East,138,1.03643,143.027,-12.18,5.3,1.88,,,,0,0,8,1
31.7372,-94.5247,250049,GARRISON 2,GARRISON 2 1,East,138,1.0359,142.954,-9.02,6.5,1.8,,,,0,0,8,1
31.7983,-94.4528,250050,GARRISON 3,GARRISON 3 1,East,138,1.03622,142.998,-7.47,1.22,0.45,,,,0,0,8,1
31.6613,-94.5667,250051,NACOGDOCHES 2,NACOGDOCHES 2 1,East,138,1.03516,142.852,-10.04,3.39,0.83,,,0,0,0,8,1
31.5749,-94.7749,250052,DOUGLASS 2,DOUGLASS 2 1,East,138,1.03654,143.042,-12.55,7.9,2.18,,,,0,0,8,1
31.5267,-94.6328,250053,WODEN 1,WODEN 1 1,East,138,1.03499,142.828,-11.67,2.56,0.6,,,,0,0,8,1
31.4239,-94.7526,250054,POLLOK 2,POLLOK 2 1,East,138,1.03594,142.959,-13.71,5.6,1.13,,,0,0,0,8,1
31.3469,-94.6189,250055,LUFKIN 1,LUFKIN 1 1,East,138,1.03503,142.834,-13.62,10.4,2.11,,,,0,0,8,1
31.4038,-94.6107,250056,LUFKIN 2,LUFKIN 2 1,East,138,1.03472,142.791,-12.94,1.04,0.22,,,,0,0,8,1
31.52,-94.3663,250057,CHIRENO 1,CHIRENO 1 1,East,138,1.03781,143.218,-11.26,5,1.73,,,,0,0,8,1
31.3636,-94.431,250058,ETOILE 1,ETOILE 1 1,East,138,1.03895,143.375,-13.56,4.6,0.3,,,,0,0,8,1
31.3108,-94.6662,250059,LUFKIN 3,LUFKIN 3 1,East,138,1.03819,143.27,-14.17,11.23,9.05,,,,0,0,8,1
31.2713,-94.6727,250060,LUFKIN 4,LUFKIN 4 1,East,138,1.03794,143.236,-14.46,5.5,0.98,,,,0,0,8,1
31.1984,-94.5432,250061,HUNTINGTON 1,HUNTINGTON 1 1,East,138,1.03877,143.35,-14.18,4.42,0.6,,,,0,0,8,1
31.2816,-94.4756,250062,HUNTINGTON 2,HUNTINGTON 2 1,East,138,1.03882,143.358,-13.88,6,1.2,,,,0,0,8,1
31.1622,-94.3199,250063,ZAVALLA 1,ZAVALLA 1 1,East,138,1.0387,143.341,-13.85,4.9,1.5,,,,0,0,8,1
31.0995,-94.5871,250064,CHESTER 1,CHESTER 1 1,East,138,1.03874,143.346,-14.6,0.35,0.05,,,,0,0,8,1
31.0855,-94.4579,250065,ZAVALLA 2,ZAVALLA 2 1,East,138,1.03414,142.711,-14.24,2.34,0.53,,,-11.12,0,0,8,1
31.4144,-94.9868,250066,POLLOK 3,POLLOK 3 1,East,138,1.0411,143.671,-12.02,2.34,0.45,,,,0,0,8,1
31.8167,-94.5978,250067,GARRISON 4,GARRISON 4 1,East,138,1.03675,143.072,-9.5,4.07,0.9,,,,0,0,8,1
31.1436,-94.7706,250068,DIBOLL 2,DIBOLL 2 1,East,138,1.03957,143.46,-15.05,6.69,5.2,,,,0,0,8,1
31.8309,-94.734,250069,MOUNT ENTERPRISE 1,MOUNT ENTERPRISE 1 1,East,138,1.03669,143.063,-9.21,2.34,0.38,,,,0,0,8,1
31.6675,-94.6947,250070,CUSHING 3,CUSHING 3 1,East,138,1.03639,143.022,-9.77,5.8,0.98,,,,0,0,8,1
31.453,-94.5082,250071,WODEN 2,WODEN 2 1,East,138,1.03372,142.654,-11.67,4.42,0.83,,,,0,0,8,1
31.6565,-94.4489,250072,NACOGDOCHES 3,NACOGDOCHES 3 1,East,138,1.03673,143.068,-10.2,3.24,0.75,,,,0,0,8,1
